model,ins_id,param_id,length,format,ori,hit,num,correct,total_score
gemini-2.5-flash,1,4,60,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.5595238095238095
gemini-2.5-flash,2,0,60,0.27777777777777773,1.0,0.16666666666666666,0.25,1.0,0.511904761904762
gemini-2.5-flash,2,1,60,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.5595238095238095
gemini-2.5-flash,2,2,60,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.5595238095238095
gemini-2.5-flash,2,3,60,0.4166666666666667,1.0,0.125,0.08333333333333333,0.5,0.38095238095238093
gemini-2.5-flash,2,4,60,0.4444444444444444,1.0,0.16666666666666666,0.08333333333333333,0.5,0.39285714285714285
gemini-2.5-flash,3,0,60,0.5,1.0,0.5,0.08333333333333333,0.5,0.4523809523809524
gemini-2.5-flash,3,1,60,0.4444444444444444,1.0,0.3333333333333333,0.08333333333333333,0.5,0.41666666666666663
gemini-2.5-flash,3,2,60,0.6666666666666666,1.0,1.0,0.5833333333333334,0.5,0.7023809523809524
gemini-2.5-flash,3,3,60,0.5,1.0,0.5,0.08333333333333333,0.5,0.4523809523809524
gemini-2.5-flash,3,4,60,0.5555555555555555,1.0,0.3333333333333333,0.25,0.5,0.4880952380952381
gemini-2.5-flash,4,0,60,0.25,1.0,0.0,0.08333333333333333,0.0,0.22023809523809526
gemini-2.5-flash,4,1,60,0.25,1.0,0.125,0.25,0.0,0.2857142857142857
gemini-2.5-flash,4,2,60,0.4166666666666667,1.0,0.25,0.08333333333333333,0.5,0.3988095238095238
gemini-2.5-flash,4,3,60,0.0,1.0,0.25,0.08333333333333333,0.0,0.20238095238095238
gemini-2.5-flash,4,4,60,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,0,120,0.3333333333333333,0.5,0.25,0.25,0.0,0.25
gemini-2.5-flash,0,1,120,0.0,0.5,0.16666666666666666,0.08333333333333333,0.0,0.11904761904761904
gemini-2.5-flash,0,2,120,0.16666666666666666,1.0,0.0,0.3333333333333333,0.0,0.2738095238095238
gemini-2.5-flash,0,3,120,0.27777777777777773,1.0,0.16666666666666666,0.25,1.0,0.511904761904762
gemini-2.5-flash,0,4,120,0.27777777777777773,0.5,0.16666666666666666,0.25,0.0,0.2261904761904762
gemini-2.5-flash,1,0,120,0.25,1.0,0.125,0.25,1.0,0.5
gemini-2.5-flash,1,1,120,0.0,0.5,0.0,0.08333333333333333,0.0,0.09523809523809523
gemini-2.5-flash,1,2,120,0.0,1.0,0.0,0.08333333333333333,0.0,0.16666666666666669
gemini-2.5-flash,1,3,120,0.5,0.5,0.5,0.25,0.0,0.32142857142857145
gemini-2.5-flash,1,4,120,1.0,0.5,1.0,1.0,0.0,0.7142857142857143
gemini-2.5-flash,2,0,120,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
gemini-2.5-flash,2,1,120,0.0,1.0,0.0,0.08333333333333333,0.0,0.16666666666666669
gemini-2.5-flash,2,2,120,1.0,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,2,3,120,0.25,1.0,0.125,0.25,1.0,0.5
gemini-2.5-flash,2,4,120,0.5,0.5,0.5,0.25,0.0,0.32142857142857145
gemini-2.5-flash,3,0,120,0.0,0.5,0.25,0.08333333333333333,0.0,0.13095238095238096
gemini-2.5-flash,3,1,120,0.6666666666666666,1.0,0.0,0.25,0.0,0.35714285714285715
gemini-2.5-flash,3,2,120,0.3333333333333333,1.0,0.25,0.25,1.0,0.5357142857142857
gemini-2.5-flash,3,3,120,0.0,0.5,0.0,0.08333333333333333,0.0,0.09523809523809523
gemini-2.5-flash,3,4,120,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.20238095238095236
gemini-2.5-flash,4,0,120,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.20238095238095236
gemini-2.5-flash,4,1,120,0.16666666666666666,1.0,0.0,0.3333333333333333,0.0,0.2738095238095238
gemini-2.5-flash,4,2,120,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
gemini-2.5-flash,4,3,120,0.0,1.0,0.0,0.08333333333333333,0.0,0.16666666666666669
gemini-2.5-flash,4,4,120,0.16666666666666666,0.5,1.0,0.5833333333333334,0.0,0.4166666666666667
claude-sonnet-4-5-20250929,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,4,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,1,0,3,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,1,1,3,1.0,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8571428571428571
claude-sonnet-4-5-20250929,1,2,3,0.5757575757575758,1.0,1.0,0.25,0.3636363636363636,0.5584415584415584
claude-sonnet-4-5-20250929,1,3,3,0.42857142857142855,1.0,1.0,0.25,0.14285714285714285,0.4795918367346939
claude-sonnet-4-5-20250929,1,4,3,0.5238095238095238,1.0,1.0,0.25,0.2857142857142857,0.5306122448979592
claude-sonnet-4-5-20250929,2,0,3,1.0,1.0,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.7976190476190476
claude-sonnet-4-5-20250929,2,1,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,2,2,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,2,3,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,2,4,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,3,0,3,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,3,1,3,1.0,1.0,0.9375,1.0,1.0,0.9910714285714286
claude-sonnet-4-5-20250929,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,3,3,3,1.0,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8571428571428571
claude-sonnet-4-5-20250929,3,4,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,4,0,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,4,1,3,1.0,1.0,0.875,0.5833333333333334,1.0,0.8630952380952381
claude-sonnet-4-5-20250929,4,2,3,1.0,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8571428571428571
claude-sonnet-4-5-20250929,4,3,3,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,0,6,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,1,6,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,2,6,1.0,1.0,0.5,1.0,0.0,0.7142857142857143
claude-sonnet-4-5-20250929,0,3,6,0.8181818181818182,1.0,0.9375,0.5833333333333334,0.7272727272727272,0.774621212121212
claude-sonnet-4-5-20250929,0,4,6,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,1,0,6,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,1,1,6,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,1,2,6,1.0,1.0,0.5,1.0,0.0,0.7142857142857143
claude-sonnet-4-5-20250929,1,3,6,0.5757575757575758,1.0,1.0,0.5833333333333334,0.3636363636363636,0.6536796536796537
claude-sonnet-4-5-20250929,1,4,6,0.6,1.0,1.0,0.5833333333333334,0.4000000000000001,0.6666666666666667
claude-sonnet-4-5-20250929,2,0,6,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,2,1,6,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,2,2,6,1.0,1.0,0.9375,1.0,0.875,0.9642857142857143
claude-sonnet-4-5-20250929,2,3,6,0.3666666666666667,1.0,1.0,0.0,0.05000000000000001,0.375
claude-sonnet-4-5-20250929,2,4,6,1.0,1.0,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.8214285714285714
claude-sonnet-4-5-20250929,3,0,6,0.8333333333333334,1.0,1.0,0.5833333333333334,0.75,0.7916666666666667
claude-sonnet-4-5-20250929,3,1,6,0.6,1.0,1.0,0.5833333333333334,0.4000000000000001,0.6666666666666667
claude-sonnet-4-5-20250929,3,2,6,0.5238095238095238,1.0,1.0,0.5833333333333334,0.2857142857142857,0.6258503401360545
claude-sonnet-4-5-20250929,3,3,6,0.4666666666666666,1.0,1.0,0.25,0.20000000000000004,0.5
claude-sonnet-4-5-20250929,3,4,6,0.393939393939394,1.0,1.0,0.25,0.0,0.44155844155844154
claude-sonnet-4-5-20250929,4,0,6,0.8333333333333334,1.0,1.0,0.5833333333333334,0.75,0.7916666666666667
claude-sonnet-4-5-20250929,4,1,6,0.37254901960784315,1.0,1.0,0.25,0.0588235294117647,0.4495798319327731
claude-sonnet-4-5-20250929,4,2,6,0.37777777777777777,1.0,1.0,0.25,0.06666666666666667,0.4523809523809524
claude-sonnet-4-5-20250929,4,3,6,0.6296296296296297,1.0,1.0,0.5833333333333334,0.4444444444444444,0.6825396825396826
claude-sonnet-4-5-20250929,4,4,6,0.5,1.0,1.0,0.25,0.25,0.5178571428571429
claude-sonnet-4-5-20250929,0,0,13,0.42857142857142855,1.0,1.0,0.25,0.14285714285714285,0.4795918367346939
claude-sonnet-4-5-20250929,0,1,13,0.8666666666666667,1.0,1.0,0.5833333333333334,0.8000000000000002,0.8095238095238095
claude-sonnet-4-5-20250929,0,2,13,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,3,13,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,4,13,0.5833333333333334,1.0,1.0,0.5833333333333334,0.375,0.6577380952380952
claude-sonnet-4-5-20250929,1,0,13,0.6,1.0,1.0,0.5833333333333334,0.4000000000000001,0.6666666666666667
claude-sonnet-4-5-20250929,1,1,13,0.4444444444444444,1.0,1.0,0.5833333333333334,0.20833333333333334,0.5922619047619048
claude-sonnet-4-5-20250929,1,2,13,0.4166666666666667,1.0,1.0,0.25,0.125,0.4732142857142857
claude-sonnet-4-5-20250929,1,3,13,0.5789473684210527,1.0,0.875,0.08333333333333333,0.3157894736842105,0.4833959899749373
claude-sonnet-4-5-20250929,1,4,13,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,2,0,13,0.375,1.0,1.0,0.25,0.0625,0.45089285714285715
claude-sonnet-4-5-20250929,2,1,13,0.3913043478260869,1.0,1.0,0.25,0.08695652173913043,0.4596273291925466
claude-sonnet-4-5-20250929,2,2,13,0.8333333333333334,1.0,0.9166666666666666,0.5833333333333334,0.75,0.7797619047619048
claude-sonnet-4-5-20250929,2,3,13,0.4545454545454546,1.0,1.0,0.25,0.1818181818181818,0.4935064935064935
claude-sonnet-4-5-20250929,2,4,13,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,3,0,13,0.42857142857142855,1.0,1.0,0.0,0.14285714285714285,0.40816326530612246
claude-sonnet-4-5-20250929,3,1,13,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,3,2,13,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,3,3,13,0.5111111111111111,1.0,1.0,0.25,0.26666666666666666,0.5238095238095238
claude-sonnet-4-5-20250929,3,4,13,0.16666666666666666,1.0,1.0,0.0,0.038461538461538464,0.32967032967032966
claude-sonnet-4-5-20250929,4,0,13,0.7777777777777777,1.0,1.0,0.5833333333333334,0.0,0.619047619047619
claude-sonnet-4-5-20250929,4,1,13,0.40740740740740744,1.0,1.0,0.25,0.2222222222222222,0.4920634920634921
claude-sonnet-4-5-20250929,4,2,13,0.4444444444444444,1.0,1.0,0.25,0.16666666666666666,0.4880952380952381
claude-sonnet-4-5-20250929,4,3,13,0.8518518518518517,1.0,1.0,0.08333333333333333,0.7777777777777778,0.6587301587301587
claude-sonnet-4-5-20250929,4,4,13,0.8666666666666667,1.0,0.9375,0.5833333333333334,0.8000000000000002,0.8005952380952381
claude-sonnet-4-5-20250929,0,0,28,0.6666666666666666,1.0,1.0,0.5833333333333334,0.5,0.7023809523809524
claude-sonnet-4-5-20250929,0,1,28,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,2,28,0.4444444444444444,1.0,1.0,0.5833333333333334,0.125,0.5744047619047619
claude-sonnet-4-5-20250929,0,3,28,0.4444444444444444,1.0,1.0,0.25,0.16666666666666666,0.4880952380952381
claude-sonnet-4-5-20250929,0,4,28,0.8333333333333334,1.0,1.0,0.5833333333333334,0.0,0.630952380952381
claude-sonnet-4-5-20250929,1,0,28,0.8333333333333334,1.0,1.0,0.5833333333333334,0.75,0.7916666666666667
claude-sonnet-4-5-20250929,1,1,28,0.4871794871794872,1.0,0.8333333333333334,0.0,0.23076923076923075,0.4157509157509158
claude-sonnet-4-5-20250929,1,2,28,0.5555555555555555,1.0,1.0,0.5833333333333334,0.3333333333333333,0.6428571428571429
claude-sonnet-4-5-20250929,1,3,28,0.5757575757575758,1.0,0.75,0.25,0.3636363636363636,0.5227272727272727
claude-sonnet-4-5-20250929,1,4,28,0.36000000000000004,1.0,1.0,0.25,0.0,0.4342857142857143
claude-sonnet-4-5-20250929,2,0,28,1.0,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,2,1,28,0.7777777777777777,1.0,1.0,0.5833333333333334,0.6666666666666666,0.7619047619047619
claude-sonnet-4-5-20250929,2,2,28,0.7777777777777777,1.0,1.0,0.5833333333333334,0.0,0.619047619047619
claude-sonnet-4-5-20250929,2,3,28,0.9047619047619048,1.0,0.9166666666666666,0.5833333333333334,0.8571428571428571,0.8180272108843537
claude-sonnet-4-5-20250929,2,4,28,0.5238095238095238,1.0,1.0,0.25,0.2857142857142857,0.5306122448979592
claude-sonnet-4-5-20250929,3,0,28,0.7777777777777777,1.0,0.0,0.25,0.0,0.38095238095238093
claude-sonnet-4-5-20250929,3,1,28,0.4222222222222222,1.0,1.0,0.5833333333333334,0.13333333333333333,0.5714285714285714
claude-sonnet-4-5-20250929,3,2,28,0.4444444444444444,1.0,1.0,0.5833333333333334,0.0,0.5476190476190477
claude-sonnet-4-5-20250929,3,3,28,0.16666666666666666,1.0,1.0,0.25,0.0,0.39285714285714285
claude-sonnet-4-5-20250929,3,4,28,0.7777777777777777,1.0,0.6666666666666666,0.25,0.5555555555555556,0.5952380952380951
claude-sonnet-4-5-20250929,4,0,28,0.8666666666666667,1.0,0.875,0.25,0.0,0.525
claude-sonnet-4-5-20250929,4,1,28,0.5555555555555555,1.0,1.0,0.5833333333333334,0.3333333333333333,0.6428571428571429
claude-sonnet-4-5-20250929,4,2,28,0.7777777777777777,1.0,1.0,0.5833333333333334,0.6666666666666666,0.7619047619047619
claude-sonnet-4-5-20250929,4,3,28,0.5555555555555555,1.0,1.0,0.5833333333333334,0.3333333333333333,0.6428571428571429
claude-sonnet-4-5-20250929,4,4,28,0.8666666666666667,1.0,0.8125,0.25,0.10000000000000002,0.5375
claude-sonnet-4-5-20250929,0,0,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,1,60,0.6666666666666666,1.0,1.0,0.08333333333333333,0.25,0.5059523809523809
claude-sonnet-4-5-20250929,0,2,60,0.5555555555555555,1.0,1.0,0.5833333333333334,0.3333333333333333,0.6428571428571429
claude-sonnet-4-5-20250929,0,3,60,0.8666666666666667,1.0,0.75,0.25,0.6,0.6357142857142858
claude-sonnet-4-5-20250929,0,4,60,0.8333333333333334,1.0,0.8333333333333334,0.25,0.75,0.6726190476190476
claude-sonnet-4-5-20250929,1,0,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,1,1,60,0.8666666666666667,1.0,0.875,0.5833333333333334,0.4000000000000001,0.7059523809523809
claude-sonnet-4-5-20250929,1,2,60,0.16666666666666666,1.0,0.875,0.0,0.0,0.30357142857142855
claude-sonnet-4-5-20250929,1,3,60,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238095
claude-sonnet-4-5-20250929,1,4,60,0.16666666666666666,1.0,1.0,0.0,0.034482758620689655,0.3288177339901478
claude-sonnet-4-5-20250929,2,0,60,0.16666666666666666,1.0,1.0,0.25,0.0,0.39285714285714285
claude-sonnet-4-5-20250929,2,1,60,0.6666666666666666,1.0,1.0,0.5833333333333334,0.25,0.6488095238095238
claude-sonnet-4-5-20250929,2,2,60,0.42857142857142855,1.0,1.0,0.5833333333333334,0.14285714285714285,0.5748299319727891
claude-sonnet-4-5-20250929,2,3,60,0.8666666666666667,1.0,1.0,0.5833333333333334,0.3,0.7023809523809524
claude-sonnet-4-5-20250929,2,4,60,0.8333333333333334,1.0,1.0,0.5833333333333334,0.375,0.7113095238095238
claude-sonnet-4-5-20250929,3,0,60,0.5111111111111111,1.0,1.0,0.5833333333333334,0.3333333333333333,0.6333333333333334
claude-sonnet-4-5-20250929,3,1,60,0.8333333333333334,1.0,0.6666666666666666,0.25,0.625,0.6220238095238095
claude-sonnet-4-5-20250929,3,2,60,0.42857142857142855,1.0,1.0,0.5833333333333334,0.14285714285714285,0.5748299319727891
claude-sonnet-4-5-20250929,3,3,60,0.6,1.0,1.0,0.5833333333333334,0.3,0.6452380952380953
claude-sonnet-4-5-20250929,3,4,60,0.5384615384615384,1.0,1.0,0.25,0.3076923076923077,0.5384615384615384
claude-sonnet-4-5-20250929,4,0,60,0.8666666666666667,1.0,0.9375,0.5833333333333334,0.3,0.693452380952381
claude-sonnet-4-5-20250929,4,1,60,0.8666666666666667,1.0,1.0,0.5833333333333334,0.8000000000000002,0.8095238095238095
claude-sonnet-4-5-20250929,4,2,60,0.8666666666666667,1.0,1.0,0.5833333333333334,0.3,0.7023809523809524
claude-sonnet-4-5-20250929,4,3,60,0.7777777777777777,1.0,1.0,0.5833333333333334,0.6666666666666666,0.7619047619047619
claude-sonnet-4-5-20250929,4,4,60,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,0,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,1,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,2,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,3,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,0,4,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,1,0,120,0.16666666666666666,1.0,0.0,0.3333333333333333,0.0,0.2738095238095238
claude-sonnet-4-5-20250929,1,1,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,1,2,120,0.16666666666666666,1.0,0.5,0.0,0.0,0.25
claude-sonnet-4-5-20250929,1,3,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,1,4,120,0.16666666666666666,1.0,1.0,0.25,0.0,0.39285714285714285
claude-sonnet-4-5-20250929,2,0,120,0.16666666666666666,1.0,0.75,0.0,0.0,0.2857142857142857
claude-sonnet-4-5-20250929,2,1,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,2,2,120,0.16666666666666666,1.0,1.0,0.25,0.0,0.39285714285714285
claude-sonnet-4-5-20250929,2,3,120,0.16666666666666666,1.0,1.0,0.0,0.2222222222222222,0.36904761904761907
claude-sonnet-4-5-20250929,2,4,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,3,0,120,0.16666666666666666,1.0,0.0,0.08333333333333333,0.0,0.20238095238095238
claude-sonnet-4-5-20250929,3,1,120,0.16666666666666666,1.0,0.5,0.0,0.0,0.25
claude-sonnet-4-5-20250929,3,2,120,0.16666666666666666,1.0,0.0,0.08333333333333333,0.0,0.20238095238095238
claude-sonnet-4-5-20250929,3,3,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,3,4,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,4,0,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,4,1,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
claude-sonnet-4-5-20250929,4,2,120,0.16666666666666666,1.0,0.625,0.0,0.0,0.26785714285714285
claude-sonnet-4-5-20250929,4,3,120,0.16666666666666666,1.0,0.0,0.08333333333333333,0.0,0.20238095238095238
claude-sonnet-4-5-20250929,4,4,120,0.16666666666666666,1.0,1.0,0.0,0.0,0.32142857142857145
gpt-5,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,3,1.0,1.0,0.875,0.5833333333333334,1.0,0.8630952380952381
gpt-5,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,3,1.0,1.0,0.875,0.5833333333333334,1.0,0.8630952380952381
gpt-5,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,3,1.0,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8571428571428571
gpt-5,3,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,3,1.0,1.0,0.875,0.5833333333333334,1.0,0.8630952380952381
gpt-5,4,2,3,1.0,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8571428571428571
gpt-5,4,3,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,6,1.0,1.0,1.0,1.0,0.8333333333333334,0.9642857142857143
gpt-5,2,2,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,3,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,6,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,13,1.0,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8571428571428571
gpt-5,1,1,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,13,1.0,1.0,0.875,0.5833333333333334,1.0,0.8630952380952381
gpt-5,2,0,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,13,1.0,1.0,0.5,0.5833333333333334,1.0,0.8095238095238095
gpt-5,4,3,13,1.0,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8571428571428571
gpt-5,4,4,13,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,28,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,28,1.0,1.0,1.0,1.0,1.0,1.0
